stock_code,corp_name,market,corp_code,modify_date
036710,심텍홀딩스,KOSDAQ,00152127,20230221
036800,나이스정보통신,KOSDAQ,00264945,20220707
036810,에프에스티,KOSDAQ,00223434,20221213
036830,솔브레인홀딩스,KOSDAQ,00247975,20220330
036890,진성티이씨,KOSDAQ,00174208,20230203
036930,주성엔지니어링,KOSDAQ,00252135,20230223
037030,파워넷,KOSDAQ,00231354,20230209
037070,파세코,KOSDAQ,00238153,20221129
037230,한국팩키지,KOSDAQ,00198192,20230327
037270,YG PLUS,KOSPI,00249247,20230220
037330,인지디스플레,KOSDAQ,00265421,20221206
037350,성도이엔지,KOSDAQ,00216498,20230216
037370,EG,KOSDAQ,00261054,20230502
037400,우리엔터프라이즈,KOSDAQ,00155692,20230103
037440,희림,KOSDAQ,00236863,20220218
037460,삼지전자,KOSDAQ,00128315,20230222
037560,LG헬로비전,KOSPI,00222532,20230216
037710,광주신세계,KOSPI,00220561,20230221
037760,쎄니트,KOSDAQ,00239596,20230217
037950,엘컴텍,KOSDAQ,00242712,20221206
038010,제일테크노스,KOSDAQ,00148595,20221205
038060,루멘스,KOSDAQ,00406329,20221212
038070,서린바이오,KOSDAQ,00373447,20221209
038110,에코플라스틱,KOSDAQ,00139153,20230824
038290,마크로젠,KOSDAQ,00261373,20231027
038340,MIT,KOSDAQ,00215976,20230405
038390,레드캡투어,KOSDAQ,00261355,20230214
038460,바이오스마트,KOSDAQ,00240857,20221206
038500,삼표시멘트,KOSDAQ,00239639,20230831
038530,케이바이오,KOSDAQ,00255105,20230818
038540,상상인,KOSDAQ,00306162,20230220
038620,위즈코프,KOSDAQ,00264228,20221208
038680,에스넷,KOSDAQ,00264635,20221130
038870,에코바이오,KOSDAQ,00287812,20211210
038880,아이에이,KOSDAQ,00252269,20221212
038950,파인디지털,KOSDAQ,00264732,20221208
039010,현대에이치티,KOSDAQ,00255044,20230216
039020,이건홀딩스,KOSDAQ,00184889,20230530
039030,이오테크닉스,KOSDAQ,00246417,20230220
039130,하나투어,KOSPI,00269940,20230103
039200,오스코텍,KOSDAQ,00263654,20230217
039240,경남스틸,KOSDAQ,00206039,20221206
039290,인포뱅크,KOSDAQ,00243757,20230216
039310,세중,KOSDAQ,00264671,20230502
039340,한국경제TV,KOSDAQ,00263371,20221208
039420,케이엘넷,KOSDAQ,00246620,20221125
039440,에스티아이,KOSDAQ,00298340,20230216
039490,키움증권,KOSPI,00296290,20230713
039560,다산네트웍스,KOSDAQ,00268251,20221129
039570,HDC랩스,KOSPI,00350312,20230609
039610,화성밸브,KOSDAQ,00217743,20230316
039740,한국정보공학,KOSDAQ,00261957,20230201
039830,오로라,KOSDAQ,00141556,20230328
039840,디오,KOSDAQ,00115931,20230328
039860,나노엔텍,KOSDAQ,00230425,20221202
039980,리노스,KOSDAQ,00369213,20221214
040160,누리플렉스,KOSDAQ,00269889,20221208
040300,YTN,KOSDAQ,00200275,20230213
040350,큐로컴,KOSDAQ,00346407,20221207
040420,정상제이엘에스,KOSDAQ,00287788,20221202
040610,SG&G,KOSDAQ,00264714,20221206
040910,아이씨디,KOSDAQ,00298377,20230220
041020,폴라리스오피스,KOSDAQ,00269852,20221220
041190,우리기술투자,KOSDAQ,00231664,20221228
041440,현대에버다임,KOSDAQ,00228536,20230215
041460,한국전자인증,KOSDAQ,00361169,20221208
041510,에스엠,KOSDAQ,00260930,20230403
041520,이라이콤,KOSDAQ,00137289,20220225
041590,플래스크,KOSDAQ,00297448,20230105
041650,상신브레이크,KOSPI,00129642,20230223
041830,인바디,KOSDAQ,00269922,20221208
041910,에스텍파마,KOSDAQ,00463342,20221212
041920,메디아나,KOSDAQ,00273439,20221202
041930,동아화성,KOSDAQ,00199988,20221212
041960,코미팜,KOSDAQ,00187415,20230707
042000,카페24,KOSDAQ,00260879,20220228
042040,케이피엠테크,KOSDAQ,00206686,20221212
042110,에스씨디,KOSDAQ,00171867,20221202
042370,비츠로테크,KOSDAQ,00103644,20221209
042420,네오위즈홀딩스,KOSDAQ,00266952,20230221
042500,링네트,KOSDAQ,00352499,20221208
042510,라온시큐어,KOSDAQ,00255433,20230704
042520,한스바이오메드,KOSDAQ,00349060,20221128
042600,새로닉스,KOSDAQ,00147994,20231017
042660,한화오션,KOSPI,00111704,20230614
042670,HD현대인프라코어,KOSPI,00344287,20230426
042700,한미반도체,KOSPI,00161383,20221124
042940,상지카일룸,KOSDAQ,00232007,20221209
043090,엑서지21,KOSDAQ,00351454,20230706
043100,솔고바이오,KOSDAQ,00220109,20230623
043150,바텍,KOSDAQ,00264255,20230714
043200,파루,KOSDAQ,00266934,20221125
043220,티에스넥스젠,KOSDAQ,00317487,20230220
043260,성호전자,KOSDAQ,00317210,20221209
043340,에쎈테크,KOSDAQ,00203209,20230220
043360,디지아이,KOSDAQ,00295547,20221205
043370,피에이치에이,KOSDAQ,00155151,20230216
043590,웰킵스하이텍,KOSDAQ,00260611,20230628
043610,지니뮤직,KOSDAQ,00223762,20230824
043650,국순당,KOSDAQ,00256715,20221208
043710,서울리거,KOSDAQ,00305570,20230807
043910,자연과환경,KOSDAQ,00418379,20230502
044060,조광ILI,KOSDAQ,00291860,20231031
044180,KD,KOSDAQ,00111218,20221212
044340,위닉스,KOSDAQ,00293886,20220225
044380,주연테크,KOSPI,00269241,20230412
044450,KSS해운,KOSPI,00160232,20230327
044480,블레이드 Ent,KOSDAQ,00173449,20230727
044490,태웅,KOSDAQ,00186799,20231018
044780,에이치케이,KOSDAQ,00235183,20221205
044820,코스맥스비티아이,KOSPI,00219574,20230619
044960,이글벳,KOSDAQ,00145473,20221130
045060,오공,KOSDAQ,00220969,20221201
045100,한양이엔지,KOSDAQ,00216762,20230220
045300,성우테크론,KOSDAQ,00350482,20221208
045340,토탈소프트,KOSDAQ,00355089,20221205
045390,대아티아이,KOSDAQ,00318316,20221208
045510,정원엔시스,KOSDAQ,00147772,20230502
045520,크린앤사이언스,KOSDAQ,00185222,20221202
045660,에이텍,KOSDAQ,00256502,20221201
045970,코아시아,KOSDAQ,00271501,20230601
046070,코다코,KOSDAQ,00295857,20230906
046120,오르비텍,KOSDAQ,00297989,20230216
046140,SBS콘텐츠허브,KOSDAQ,00280688,20230220
046210,HLB파나진,KOSDAQ,00172079,20230911
046310,백금T&A,KOSDAQ,00360036,20221116
046390,삼화네트웍스,KOSDAQ,00301112,20230222
046440,KG모빌리언스,KOSDAQ,00405278,20230324
046890,서울반도체,KOSDAQ,00130763,20221206
046940,우원개발,KOSDAQ,00363246,20221206
046970,우리로,KOSDAQ,00296005,20221206
047040,대우건설,KOSPI,00124540,20230313
047050,포스코인터내셔널,KOSPI,00124504,20230321
047080,한빛소프트,KOSDAQ,00348292,20230530
047310,파워로직스,KOSDAQ,00269612,20221212
047400,유니온머티리얼,KOSPI,00369833,20230223
047560,이스트소프트,KOSDAQ,00273420,20230217
047770,코데즈컴바인,KOSDAQ,00329093,20221004
047810,한국항공우주,KOSPI,00309503,20230309
047820,초록뱀미디어,KOSDAQ,00299464,20230331
047920,HLB제약,KOSDAQ,00336817,20230817
048410,현대바이오,KOSDAQ,00313649,20221205
048430,유라테크,KOSDAQ,00201742,20221107
048470,대동스틸,KOSDAQ,00109268,20221129
048530,인트론바이오,KOSDAQ,00292434,20221202
048550,SM C&C,KOSDAQ,00185046,20230331
048770,TPC,KOSDAQ,00108649,20220225
048830,엔피케이,KOSDAQ,00108490,20230904
048870,시너지이노베이션,KOSDAQ,00475985,20211207
048910,대원미디어,KOSDAQ,00351807,20221207
049070,인탑스,KOSDAQ,00226866,20221201
049080,기가레인,KOSDAQ,00377018,20221214
049120,파인디앤씨,KOSDAQ,00350020,20221209
049180,셀루메드,KOSDAQ,00310156,20221116
049430,코메론,KOSDAQ,00152783,20221108
049470,SGA,KOSDAQ,00351579,20221207
049480,오픈베이스,KOSDAQ,00335076,20230105
049520,유아이엘,KOSDAQ,00256380,20221208
049550,잉크테크,KOSDAQ,00261656,20230217
049630,재영솔루텍,KOSDAQ,00147082,20230214
049720,고려신용정보,KOSDAQ,00336297,20221214
049770,동원F&B,KOSPI,00340917,20221216
049800,우진플라임,KOSPI,00303217,20211227
049830,승일,KOSDAQ,00135467,20221212
049950,미래컴퍼니,KOSDAQ,00447760,20220225
049960,쎌바이오텍,KOSDAQ,00357430,20221129
050090,비케이홀딩스,KOSDAQ,00369569,20230307
050110,캠시스,KOSDAQ,00330044,20230207
050120,ES큐브,KOSDAQ,00175623,20230421
050760,에스폴리텍,KOSDAQ,00340272,20221116
050860,아세아텍,KOSDAQ,00138747,20220826
050890,쏠리드,KOSDAQ,00364403,20221205
050960,수산아이앤티,KOSDAQ,00577016,20220330
051160,지어소프트,KOSDAQ,00389110,20230221
051360,토비스,KOSDAQ,00390365,20230217
051370,인터플렉스,KOSDAQ,00369170,20221205
051380,피씨디렉트,KOSDAQ,00297934,20221205
051390,YW,KOSDAQ,00296263,20221212
051490,나라엠앤디,KOSDAQ,00297095,20221130
051500,CJ프레시웨이,KOSDAQ,00127954,20230116
051600,한전KPS,KOSPI,00159218,20230207
051630,진양화학,KOSPI,00347734,20231101
051780,큐로홀딩스,KOSDAQ,00296324,20221129
051900,LG생활건강,KOSPI,00356370,20230329
051910,LG화학,KOSPI,00356361,20230106
051980,중앙첨단소재,KOSDAQ,00347716,20230927
052020,에스티큐브,KOSDAQ,00273110,20221205
052220,iMBC,KOSDAQ,00370006,20230331
052260,현대바이오랜드,KOSDAQ,00347062,20221205
052300,씨티프라퍼티,KOSDAQ,00349811,20230907
052330,코텍,KOSDAQ,00305297,20230223
052400,코나아이,KOSDAQ,00349732,20221214
052420,오성첨단소재,KOSDAQ,00350048,20230228
052460,아이크래프트,KOSDAQ,00405719,20230328
052600,한네트,KOSDAQ,00244783,20221214
052670,제일바이오,KOSDAQ,00185505,20230818
052690,한전기술,KOSPI,00159209,20230206
052710,아모텍,KOSDAQ,00298447,20230214
052770,아이톡시,KOSDAQ,00346911,20230814
052790,액토즈소프트,KOSDAQ,00348034,20221207
052860,아이앤씨,KOSDAQ,00365758,20221226
052900,KX하이텍,KOSDAQ,00276834,20220714
053030,바이넥스,KOSDAQ,00216027,20220228
053050,지에스이,KOSDAQ,00351995,20220228
053060,세동,KOSDAQ,00133663,20211202
053080,케이엔솔,KOSDAQ,00304076,20230615
053160,프리엠스,KOSDAQ,00352064,20221209
053210,케이티스카이라이프,KOSPI,00349097,20230403
053260,금강철강,KOSDAQ,00105475,20221130
053270,구영테크,KOSDAQ,00202060,20221206
053280,예스24,KOSDAQ,00362858,20230329
053290,NE능률,KOSDAQ,00363927,20221202
053300,한국정보인증,KOSDAQ,00306454,20221214
053350,이니텍,KOSDAQ,00353610,20230216
053450,세코닉스,KOSDAQ,00351630,20211202
053580,웹케시,KOSDAQ,00323868,20230222
053590,한국테크놀로지,KOSDAQ,00355548,20221214
053610,프로텍,KOSDAQ,00325112,20221205
053620,태양,KOSDAQ,00186717,20221207
053690,한미글로벌,KOSPI,00413523,20230223
053700,삼보모터스,KOSDAQ,00351092,20230220
053800,안랩,KOSDAQ,00298270,20230206
053950,경남제약,KOSDAQ,00307028,20221207
053980,오상자이엘,KOSDAQ,00226547,20230502
054040,한국컴퓨터,KOSDAQ,00303396,20221130
054050,농우바이오,KOSDAQ,00176835,20211209
054090,삼진엘앤디,KOSDAQ,00239514,20230412
054180,메디콕스,KOSDAQ,00356839,20230817
054210,이랜텍,KOSDAQ,00206659,20221205
054220,비츠로시스,KOSDAQ,00201432,20230721
054300,팬스타엔터프라이즈,KOSDAQ,00339072,20230330
054410,케이피티유,KOSDAQ,00357607,20221130
054450,텔레칩스,KOSDAQ,00423177,20230222
054540,삼영엠텍,KOSDAQ,00250614,20230103
054620,APS,KOSDAQ,00296078,20230426
054630,에이디칩스,KOSDAQ,00356927,20231030
054670,대한뉴팜,KOSDAQ,00207375,20230103
054780,키이스트,KOSDAQ,00353762,20230413
054800,아이디스홀딩스,KOSDAQ,00359580,20230223
054920,한컴위드,KOSDAQ,00363592,20230331
054930,유신,KOSDAQ,00144650,20221205
054940,엑사이엔씨,KOSDAQ,00360577,20230103
054950,제이브이엠,KOSDAQ,00361381,20230327
055490,테이팩스,KOSPI,00256955,20220714
055550,신한지주,KOSPI,00382199,20230324
056080,유진로봇,KOSDAQ,00234227,20221207
056090,이노시스,KOSDAQ,00346610,20221219
056190,에스에프에이,KOSDAQ,00358271,20230213
056360,코위버,KOSDAQ,00360674,20221212
056700,신화인터텍,KOSDAQ,00228350,20230331
056730,CNT85,KOSDAQ,00318662,20230119
057030,YBM넷,KOSDAQ,00307222,20221219
057050,현대홈쇼핑,KOSPI,00412597,20230222
057540,옴니시스템,KOSDAQ,00265005,20221207
057680,티사이언티픽,KOSDAQ,00372688,20230630
057880,피에이치씨,KOSDAQ,00410739,20230306
058110,멕아이씨에스,KOSDAQ,00270113,20230216
058220,아리온,KOSDAQ,00441128,20220111
058400,KNN,KOSDAQ,00208134,20211213
058430,포스코스틸리온,KOSPI,00155258,20230221
058450,엔터파트너즈,KOSDAQ,00146427,20230508
058470,리노공업,KOSDAQ,00369657,20230216
058530,파나케이아,KOSDAQ,00353018,20231016
058610,에스피지,KOSDAQ,00220686,20221202
058630,엠게임,KOSDAQ,00397058,20221128
058650,세아홀딩스,KOSPI,00377610,20230329
058730,다스코,KOSPI,00353878,20230508
058820,CMG제약,KOSDAQ,00380429,20230717
058850,KTcs,KOSPI,00372882,20230222
058860,KTis,KOSPI,00372873,20230215
058970,엠로,KOSDAQ,00396925,20220228
059090,미코,KOSDAQ,00366942,20230113
059100,아이컴포넌트,KOSDAQ,00407285,20221202
059120,아진엑스텍,KOSDAQ,00404288,20221212
059210,메타바이오메드,KOSDAQ,00317681,20221206
059270,해성티피씨,KOSDAQ,00453442,20230222
060150,인선이엔티,KOSDAQ,00375931,20230223
060230,소니드,KOSDAQ,00363510,20231026
060240,룽투코리아,KOSDAQ,00373571,20221007
060250,NHN KCP,KOSDAQ,00357740,20230420
060260,뉴보텍,KOSDAQ,00351375,20221202
060280,큐렉소,KOSDAQ,00356802,20230811
060310,3S,KOSDAQ,00378363,20220526
060370,LS마린솔루션,KOSDAQ,00225742,20230830
060380,동양에스텍,KOSDAQ,00178851,20221202
060480,국일신동,KOSDAQ,00203847,20220223
060540,에스에이티,KOSDAQ,00379229,20230223
060560,홈센타홀딩스,KOSDAQ,00288495,20211202
060570,드림어스컴퍼니,KOSDAQ,00364467,20230222
060590,씨티씨바이오,KOSDAQ,00362292,20221201
060720,KH바텍,KOSDAQ,00378628,20230215
060850,영림원소프트랩,KOSDAQ,00532129,20220225
060900,DGP,KOSDAQ,00367695,20230612
060980,HL홀딩스,KOSPI,00299002,20230329
061040,알에프텍,KOSDAQ,00309831,20230223
061250,화일약품,KOSDAQ,00188973,20230327
061970,LB세미콘,KOSDAQ,00412348,20230921
062860,티엘아이,KOSDAQ,00261887,20221124
062970,피피아이,KOSDAQ,00403766,20230222
